query_id,type,strategy,difficulty,node_type_count,method,query_size,query_density,heterogeneous,num_matches,top_score,avg_score,match_quality,recall_score,f1_score,precision_score
ego_dense_00217,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00218,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00219,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,2,0.997,0.9964,partial,0.6667,0.6667,0.6667
ego_dense_00220,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00221,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,9,1.0,0.9863,partial,0.6667,0.6667,0.6667
ego_dense_00222,ego_dense,unspecified,easy,1,embedding,5,0.5,False,10,1.0,1.0,partial,0.6,0.6,0.6
ego_dense_00223,ego_dense,unspecified,easy,1,embedding,3,0.5,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00224,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,5,1.0,0.9896,partial,0.6667,0.6667,0.6667
ego_dense_00225,ego_dense,unspecified,medium,2,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00226,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9854,0.9854,partial,0.6667,0.6667,0.6667
ego_dense_00227,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,8,1.0,0.9946,partial,0.6667,0.6667,0.6667
ego_dense_00228,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,3,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00229,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00230,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00231,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.987,0.987,partial,0.6667,0.6667,0.6667
ego_dense_00232,ego_dense,unspecified,medium,3,embedding,7,0.3571,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00233,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00234,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,2,0.9837,0.983,partial,0.5,0.5,0.5
ego_dense_00235,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9711,0.9711,partial,0.6667,0.6667,0.6667
ego_dense_00236,ego_dense,unspecified,easy,2,embedding,4,0.4167,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00237,ego_dense,unspecified,medium,1,embedding,9,0.3333,False,5,0.9937,0.9888,none,0.3333,0.3333,0.3333
ego_dense_00238,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00239,ego_dense,unspecified,medium,2,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00240,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00241,ego_dense,unspecified,easy,1,embedding,4,0.4167,False,2,1.0,1.0,none,0.0,0.0,0.0
ego_dense_00242,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,9,1.0,0.9811,exact,1.0,1.0,1.0
ego_dense_00243,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00244,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00245,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,7,0.9549,0.9549,none,0.0,0.0,0.0
ego_dense_00246,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,2,0.9647,0.9647,partial,0.6667,0.6667,0.6667
ego_dense_00247,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,2,0.9839,0.976,partial,0.5,0.5,0.5
ego_dense_00248,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,9,1.0,0.9952,partial,0.6667,0.6667,0.6667
ego_dense_00249,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9866,0.9866,partial,0.6667,0.6667,0.6667
ego_dense_00250,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9985,0.9985,partial,0.6667,0.6667,0.6667
ego_dense_00251,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,1,0.9908,0.9908,partial,0.75,0.75,0.75
ego_dense_00252,ego_dense,unspecified,easy,2,embedding,3,0.5,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00253,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00254,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,9,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_00255,ego_dense,unspecified,medium,1,embedding,6,0.3,False,9,1.0,1.0,partial,0.5,0.5,0.5
ego_dense_00256,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,9,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_00257,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,2,0.9786,0.9786,partial,0.6667,0.6667,0.6667
ego_dense_00258,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,3,0.9865,0.9828,partial,0.6667,0.6667,0.6667
ego_dense_00259,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00260,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,1,0.9994,0.9994,partial,0.6667,0.6667,0.6667
ego_dense_00261,ego_dense,unspecified,medium,2,embedding,5,0.3,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00262,ego_dense,unspecified,medium,1,embedding,4,0.3333,False,6,0.9997,0.9847,partial,0.5,0.5,0.5
ego_dense_00263,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,4,1.0,0.9687,partial,0.6667,0.6667,0.6667
ego_dense_00264,ego_dense,unspecified,easy,1,embedding,3,0.5,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00265,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00266,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00267,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,0.9855,partial,0.6667,0.6667,0.6667
ego_dense_00268,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00269,ego_dense,unspecified,medium,1,embedding,6,0.4667,False,10,1.0,1.0,none,0.0,0.0,0.0
ego_dense_00270,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,3,0.9872,0.9772,partial,0.6667,0.6667,0.6667
ego_dense_00271,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9914,0.9914,partial,0.6667,0.6667,0.6667
ego_dense_00272,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00273,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,3,1.0,0.9866,partial,0.6667,0.6667,0.6667
ego_dense_00274,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00275,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00276,ego_dense,unspecified,easy,1,embedding,5,0.45,False,5,1.0,1.0,none,0.2,0.2,0.2
ego_dense_00277,ego_dense,unspecified,easy,2,embedding,3,0.5,True,8,1.0,0.9929,partial,0.6667,0.6667,0.6667
ego_dense_00278,ego_dense,unspecified,easy,1,embedding,3,0.5,False,5,1.0,0.9998,partial,0.6667,0.6667,0.6667
ego_dense_00279,ego_dense,unspecified,medium,2,embedding,5,0.35,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00280,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,7,1.0,0.9924,partial,0.6667,0.6667,0.6667
ego_dense_00281,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,2,0.988,0.988,partial,0.6667,0.6667,0.6667
ego_dense_00282,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,5,0.9946,0.9937,partial,0.6667,0.6667,0.6667
ego_dense_00283,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00284,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00285,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,9,1.0,0.9791,partial,0.6667,0.6667,0.6667
ego_dense_00286,ego_dense,unspecified,hard,1,embedding,17,0.4007,False,10,1.0,1.0,none,0.1765,0.1765,0.1765
ego_dense_00287,ego_dense,unspecified,medium,1,embedding,6,0.3,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00288,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00289,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00290,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00291,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00292,ego_dense,unspecified,medium,2,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00293,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00294,ego_dense,unspecified,hard,1,embedding,24,0.3098,False,10,1.0,0.9993,none,0.125,0.125,0.125
ego_dense_00295,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,2,0.9694,0.9657,partial,0.6667,0.6667,0.6667
ego_dense_00296,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00297,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,1,0.9934,0.9934,partial,0.75,0.75,0.75
ego_dense_00298,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,8,1.0,0.9758,partial,0.6667,0.6667,0.6667
ego_dense_00299,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,8,1.0,0.9845,exact,1.0,1.0,1.0
ego_dense_00300,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,2,0.9978,0.9978,partial,0.75,0.75,0.75
ego_dense_00301,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00302,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9641,0.9641,partial,0.6667,0.6667,0.6667
ego_dense_00303,ego_dense,unspecified,medium,2,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00304,ego_dense,unspecified,medium,1,embedding,6,0.3,False,2,1.0,1.0,partial,0.5,0.5,0.5
ego_dense_00305,ego_dense,unspecified,easy,1,embedding,4,0.5,False,4,1.0,1.0,partial,0.5,0.5,0.5
ego_dense_00306,ego_dense,unspecified,medium,2,embedding,3,0.3333,True,1,0.9998,0.9998,none,0.3333,0.3333,0.3333
ego_dense_00307,ego_dense,unspecified,medium,1,embedding,6,0.3,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00308,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,6,1.0,0.9942,partial,0.6667,0.6667,0.6667
ego_dense_00309,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,2,0.9941,0.9873,partial,0.75,0.75,0.75
ego_dense_00310,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00311,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00312,ego_dense,unspecified,medium,3,embedding,5,0.3,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00313,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00314,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,4,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00315,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00316,ego_dense,unspecified,medium,2,embedding,4,0.3333,True,2,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00317,ego_dense,unspecified,medium,1,embedding,8,0.3036,False,8,1.0,0.9977,none,0.125,0.125,0.125
ego_dense_00318,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00319,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00320,ego_dense,unspecified,easy,2,embedding,3,0.5,True,6,1.0,0.9829,exact,1.0,1.0,1.0
ego_dense_00321,ego_dense,unspecified,easy,1,embedding,4,0.5,False,10,1.0,1.0,partial,0.75,0.75,0.75
ego_dense_00322,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9876,0.9876,partial,0.6667,0.6667,0.6667
ego_dense_00323,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00324,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00325,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00326,ego_dense,unspecified,easy,1,embedding,3,0.5,False,7,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_00327,ego_dense,unspecified,medium,1,embedding,4,0.3333,False,10,1.0,1.0,partial,0.75,0.75,0.75
ego_dense_00328,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00329,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,3,0.9712,0.9599,partial,0.5,0.5,0.5
ego_dense_00330,ego_dense,unspecified,medium,1,embedding,9,0.375,False,10,1.0,1.0,none,0.1111,0.1111,0.1111
ego_dense_00331,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,6,1.0,0.9935,partial,0.6667,0.6667,0.6667
ego_dense_00332,ego_dense,unspecified,medium,2,embedding,4,0.3333,True,1,0.9737,0.9737,partial,0.75,0.75,0.75
ego_dense_00333,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,7,1.0,0.9881,exact,1.0,1.0,1.0
ego_dense_00334,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00335,ego_dense,unspecified,medium,2,embedding,3,0.3333,True,1,0.9661,0.9661,partial,0.6667,0.6667,0.6667
ego_dense_00336,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,7,1.0,0.9951,partial,0.6667,0.6667,0.6667
ego_dense_00337,ego_dense,unspecified,medium,3,embedding,8,0.3036,True,5,0.9976,0.985,partial,0.75,0.75,0.75
ego_dense_00338,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,5,0.996,0.9948,partial,0.6667,0.6667,0.6667
ego_dense_00339,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,2,0.966,0.966,partial,0.6667,0.6667,0.6667
ego_dense_00340,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00341,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00342,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00343,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,4,0.9697,0.9697,partial,0.6667,0.6667,0.6667
ego_dense_00344,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,6,1.0,0.9858,partial,0.6667,0.6667,0.6667
ego_dense_00345,ego_dense,unspecified,medium,2,embedding,3,0.3333,True,5,1.0,0.9978,partial,0.6667,0.6667,0.6667
ego_dense_00346,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,2,1.0,0.9838,partial,0.6667,0.6667,0.6667
ego_dense_00347,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00348,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00349,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,3,1.0,0.9933,partial,0.6667,0.6667,0.6667
ego_dense_00350,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00351,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00352,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9778,0.9778,partial,0.6667,0.6667,0.6667
ego_dense_00353,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,7,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_00354,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00355,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,9,1.0,0.9898,exact,1.0,1.0,1.0
ego_dense_00356,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00357,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,10,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_00358,ego_dense,unspecified,medium,1,embedding,4,0.3333,False,3,1.0,1.0,partial,0.5,0.5,0.5
ego_dense_00359,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,2,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00360,ego_dense,unspecified,easy,2,embedding,3,0.5,True,3,0.9778,0.9778,partial,0.6667,0.6667,0.6667
ego_dense_00361,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,1,0.9588,0.9588,partial,0.5,0.5,0.5
ego_dense_00362,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,8,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_00363,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,4,0.997,0.9792,partial,0.6667,0.6667,0.6667
ego_dense_00364,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00365,ego_dense,unspecified,medium,2,embedding,8,0.3393,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00366,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,10,1.0,0.9982,partial,0.75,0.75,0.75
ego_dense_00367,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00368,ego_dense,unspecified,medium,3,embedding,5,0.35,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00369,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00370,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00371,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00372,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9967,0.9967,partial,0.6667,0.6667,0.6667
ego_dense_00373,ego_dense,unspecified,medium,2,embedding,3,0.3333,True,3,1.0,0.9971,exact,1.0,1.0,1.0
ego_dense_00374,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00375,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,4,0.9605,0.9605,partial,0.6667,0.6667,0.6667
ego_dense_00376,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00377,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00378,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,9,1.0,0.9861,exact,1.0,1.0,1.0
ego_dense_00379,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,6,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_00380,ego_dense,unspecified,medium,3,embedding,5,0.3,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00381,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00382,ego_dense,unspecified,easy,2,embedding,3,0.5,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00383,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,4,1.0,0.986,partial,0.6667,0.6667,0.6667
ego_dense_00384,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9922,0.9922,partial,0.6667,0.6667,0.6667
ego_dense_00385,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,7,1.0,0.9849,exact,1.0,1.0,1.0
ego_dense_00386,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9633,0.9633,partial,0.6667,0.6667,0.6667
ego_dense_00387,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00388,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,5,0.9912,0.9729,partial,0.6667,0.6667,0.6667
ego_dense_00389,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,2,0.9972,0.9792,partial,0.6667,0.6667,0.6667
ego_dense_00390,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,3,1.0,0.9888,exact,1.0,1.0,1.0
ego_dense_00391,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,6,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_00392,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00393,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00394,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00395,ego_dense,unspecified,medium,2,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00396,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9632,0.9632,partial,0.6667,0.6667,0.6667
ego_dense_00397,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9879,0.9879,partial,0.6667,0.6667,0.6667
ego_dense_00398,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00399,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00400,ego_dense,unspecified,medium,3,embedding,6,0.3667,True,1,0.9944,0.9944,none,0.3333,0.3333,0.3333
ego_dense_00401,ego_dense,unspecified,medium,2,embedding,3,0.3333,True,2,0.9975,0.9963,partial,0.6667,0.6667,0.6667
ego_dense_00402,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9835,0.9835,partial,0.6667,0.6667,0.6667
ego_dense_00403,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,5,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_00404,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9985,0.9985,partial,0.6667,0.6667,0.6667
ego_dense_00405,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00406,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,8,1.0,0.9917,partial,0.6667,0.6667,0.6667
ego_dense_00407,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,3,1.0,0.9783,exact,1.0,1.0,1.0
ego_dense_00408,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00409,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00410,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,2,0.9618,0.9618,partial,0.6667,0.6667,0.6667
ego_dense_00411,ego_dense,unspecified,easy,1,embedding,3,0.5,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00412,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,6,1.0,0.996,exact,1.0,1.0,1.0
ego_dense_00413,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,2,0.9817,0.9683,partial,0.6667,0.6667,0.6667
ego_dense_00414,ego_dense,unspecified,medium,2,embedding,4,0.3333,True,2,0.992,0.971,partial,0.75,0.75,0.75
ego_dense_00415,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_00416,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00417,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00418,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00419,ego_dense,unspecified,medium,1,embedding,9,0.3056,False,10,1.0,1.0,none,0.3333,0.3333,0.3333
ego_dense_00420,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,3,0.9757,0.9714,partial,0.6667,0.6667,0.6667
ego_dense_00421,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00422,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,2,1.0,0.9875,exact,1.0,1.0,1.0
ego_dense_00423,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_00424,ego_dense,unspecified,hard,1,embedding,13,0.4038,False,10,1.0,1.0,partial,0.6923,0.6923,0.6923
ego_dense_00425,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,10,1.0,1.0,exact,1.0,1.0,1.0
